U10,V10,U100,V100,WINDPOWER
-3.893170402,2.673094472,-6.630906916,4.470426387,0.54690916
-3.630292011,1.946664832,-6.438513178,3.502898428,0.671795417
-3.315051664,1.712384811,-6.156677316,3.300392576,0.635397833
-3.024033173,1.426401612,-5.81614506,2.960472039,0.587679181
-2.925364726,1.167885726,-5.75791451,2.593229283,0.586745607
-2.882976476,1.106488203,-5.665677318,2.471484694,0.513288664
-3.043268178,1.001789269,-5.848288323,2.233620677,0.533449144
-3.289761195,0.880286802,-6.159472383,1.953969739,0.566325144
-3.32039472,0.859928676,-6.240529308,1.896110924,0.527008662
-3.790583713,0.95396383,-6.131055874,1.764321402,0.416114203
-3.627798584,1.024086264,-5.163962899,1.444088933,0.401377909
-3.772061116,1.025378843,-4.941289276,1.263681934,0.23367722
-3.194298581,0.994356937,-4.051526472,1.128276236,0.112324364
-0.939957793,0.162128235,-1.212289667,0.060761396,0.067111001
-0.493820671,0.647416922,-0.647638294,0.661654426,0.01848241
-1.725059431,1.519525053,-2.230643372,1.794279405,0
-1.029372146,1.946673198,-1.488869779,2.401010708,0.001548079
0.427427561,2.229646241,0.482853192,2.722564826,0.040462769
0.810320384,1.97792794,0.978161415,2.439184032,0.014015434
0.552358417,1.344767355,0.773301934,1.632155052,0.013365477
0.133637544,1.277216782,0.304938479,1.556257502,0.013542738
0.670435212,1.658659067,1.132301333,2.542027458,0.051027523
1.292285557,1.487598166,2.57543137,3.359834788,0.14735113
1.645892843,2.482708832,2.838142851,4.88227677,0.238935962
0.834309601,2.650072936,1.16043484,4.94739597,0.343685374
0.153576633,1.933902443,-0.157085031,4.342011961,0.382942768
-0.876401946,1.499024631,-2.029350111,3.560581563,0.365653916
-1.544361435,1.010039147,-3.386098393,2.637236219,0.356389076
-2.138172436,1.086663676,-4.404055851,2.534392793,0.540976826
-2.525426935,1.3051108,-5.024181746,2.856845107,0.75860602
-3.228902927,1.484573514,-5.893546737,2.95385026,0.600205623
-3.997492508,1.247978475,-7.121911128,2.575260705,0.702946077
-4.446433564,0.958956127,-7.758679379,2.088887647,0.817291216
-4.864531341,0.890397338,-7.848627352,1.737693066,0.774984933
-5.547756696,1.026170627,-7.778095461,1.456557762,0.603301781
-5.669572069,0.848388275,-7.573235981,1.071680836,0.418276787
-5.780794801,0.792936313,-7.540347515,0.934705967,0.582609518
-5.480635288,0.484722634,-7.013785136,0.498555255,0.768130842
-5.351522127,0.488656217,-6.777345792,0.508818286,0.747875823
-4.828597642,0.562321506,-6.064726686,0.598508247,0.735727538
-4.173971261,0.786535757,-5.197782423,0.880518476,0.622729582
-3.758802874,1.008604417,-4.672911837,1.148695924,0.454650737
-3.403175394,1.333661442,-4.248723973,1.556093612,0.407239338
-3.138153641,1.479204026,-3.945850538,1.75510716,0.309296747
-3.496693448,1.673380005,-4.519411949,2.050057731,0.190744614
-4.053595081,1.873277559,-5.866662314,2.604261377,0.208730693
-3.889857587,1.756342854,-6.913927682,3.098225495,0.327460087
-4.10504619,1.703418278,-7.465619485,3.290991981,0.447465759
-4.038709854,1.593635542,-7.482124849,3.206656643,0.554803181
-4.060066918,1.268936116,-7.472634265,2.593105909,0.595407759
-4.175265629,0.934939129,-7.594361327,1.915745898,0.713262665
-3.839053662,0.561963907,-7.329037595,1.274529602,0.72713629
-3.743917648,0.296268231,-7.139225905,0.741298237,0.620708808
-3.868176931,0.097085874,-7.269618283,0.365135859,0.663806856
-3.683729557,-0.057039074,-7.225466434,0.08669538,0.817563016
-3.384407065,-0.271955765,-7.032766305,-0.20870141,0.786116921
-3.783395858,-0.546591403,-7.438798268,-0.706235278,0.766393685
-4.237071679,-0.396757637,-7.43302139,-0.589325975,0.402134222
-4.316028098,-0.394254447,-6.344079978,-0.673661312,0.263941575
-4.560663562,-0.880588389,-5.96775767,-1.292120453,0.244962834
-4.571018503,-1.433078052,-5.790737638,-1.992237618,0.157655901
-4.027916776,-1.104217095,-5.070082086,-1.588864433,0.200990298
-3.594601982,-0.817267773,-4.485952828,-1.206184843,0.130818591
-3.41244417,-0.160849976,-4.24743016,-0.368313539,0.066484679
-4.658415867,0.298948109,-5.951494863,0.224776954,0.568534997
-5.147849987,-0.331321644,-6.578148421,-0.50160172,0.430555063
-5.147236661,-0.684829625,-6.676727481,-0.9203278,0.281324967
-5.32295455,-0.323511189,-6.957001281,-0.486931638,0.115373253
-5.750442747,-0.25559419,-7.747566689,-0.410647207,0.523959774
-5.602017864,-0.395842793,-8.180927971,-0.664230068,0.759208707
-4.711775226,-0.613177191,-8.192912092,-1.139121607,0.303919831
-4.064716334,-0.911332817,-7.601051144,-1.695746466,0.146133938
-3.929477958,-1.07535237,-7.505951344,-2.054115633,0.077321232
-4.231847659,-1.124592195,-7.835321382,-2.184469798,0.230781957
-4.452645006,-1.107612945,-8.082735495,-2.130400064,0.466598126
-4.276620454,-1.117800495,-7.8674079,-2.15177647,0.348601411
-4.141075416,-1.429199936,-7.614195019,-2.770853967,0.480117229
-3.945117771,-1.691699138,-7.261629908,-3.385740011,0.536391676
-3.891758412,-1.570467295,-7.226837298,-3.239039183,0.448103899
-3.763573285,-1.323928588,-7.154545987,-2.783428324,0.365039411
-3.690587495,-1.445160431,-6.974784171,-3.044555799,0.257796528
-3.704080666,-1.866924996,-6.187698024,-3.527830243,0.146890252
-3.622814976,-2.325704326,-4.979621301,-3.402086675,0.055600856
-3.912611494,-2.740677191,-5.082839376,-3.672435345,0.002446201
-3.98621061,-2.690758197,-5.059257718,-3.527830243,0.016556174
-2.916144754,-1.438630643,-3.590504409,-1.865490132,0.065503835
-3.299192559,-0.768761215,-4.069781072,-1.040117034,0.027286371
-3.625615906,-0.40547424,-4.489899188,-0.6017446,0.031044303
-3.678539419,-0.034248631,-4.580485713,-0.148694518,0.053154654
-3.738494728,0.19332552,-4.639182083,0.144858452,0.010966545
-3.82916788,0.131706605,-4.794011092,0.077341269,0.006298673
-3.981276718,0.311648957,-5.066232842,0.315608429,0.002599827
-4.264769103,0.267041399,-5.57971054,0.264725914,0.538601529
-4.387640477,-0.097757696,-6.385745737,-0.255841351,0.779050118
-3.6596646,-0.599403707,-6.847921883,-1.279362704,0.521986268
-3.388015239,-1.373987487,-6.602044173,-2.725600332,0.343968991
-3.001266489,-1.708922201,-6.026634872,-3.485413267,0.127084293
-2.777729412,-1.944056955,-5.586181006,-4.03631434,0.007255882
-2.912443809,-2.086196292,-5.714203798,-4.292683933,0.04440978
-3.05159934,-2.219262905,-5.832983067,-4.537311407,0.17446024
-2.788092058,-2.494468855,-5.167911594,-5.12686362,0.454887085
-2.673362764,-2.764760413,-4.833296064,-5.564257544,0.440280781
-2.513111846,-2.763626323,-4.503764473,-5.589698802,0.362285957
-2.291055148,-2.509212031,-4.104444283,-5.246731083,0.329823566
-2.004972101,-2.144790965,-3.688023576,-4.692405226,0.17391664
-2.112299505,-2.152729598,-3.316433955,-3.875838716,0.071979769
-1.990538416,-1.643522985,-2.677706522,-2.261786641,0.072665178
-2.729617127,-1.028467929,-3.44769198,-1.316056825,0.025147422
-3.04826849,-0.498091627,-3.786929271,-0.673175822,0
-2.334422223,1.389419058,-2.913531748,1.670104131,0.014109973
-3.06883731,2.168939145,-3.833734864,2.653741661,0.049999409
-3.655021829,2.555063367,-4.579319822,3.163655645,0.12955413
-4.036946044,2.836839518,-5.107496528,3.577525776,0.194916156
-4.126664546,2.918645497,-5.268283545,3.698160567,0.23653703
-4.189077417,3.050989393,-5.37547489,3.898599913,0.291381572
-4.24085173,2.967729085,-5.521134096,3.856377736,0.260620886
-4.156097889,2.721220401,-5.540151915,3.594693035,0.308457711
-3.59473667,2.277650202,-5.463648415,3.365950911,0.370451779
-2.664217506,1.560302659,-5.58726424,3.311665255,0.402252396
-2.514568463,1.302159347,-5.566949751,3.342287933,0.456305172
-2.22484508,1.395236372,-5.079834246,3.782604921,0.471395989
-1.990087578,1.494494294,-4.55986978,4.177915853,0.546743716
-2.360663998,1.653743267,-4.97653291,4.453055974,0.706963992
-3.447215339,1.560666241,-6.75383456,3.51952828,0.761477647
-3.398987212,1.085464397,-6.7620468,2.408760239,0.654152043
-3.23905423,0.360118048,-6.736545633,1.081313553,0.374859668
-3.004296728,-0.112902303,-6.431828302,-0.091627804,0.173136692
-2.368465607,-0.324143521,-5.361211525,-0.658611324,0.15252715
-2.10959404,-0.462668313,-4.56808202,-0.639588145,0.023752969
-2.155694456,-0.356138748,-4.04076976,-0.15148122,0.034175914
-1.808877481,0.37247984,-3.111489957,0.507370334,0.005306012
-2.150375178,1.392691297,-2.830544901,1.653400852,0.008224909
-3.267423717,2.479074702,-4.2430502,3.061116073,0.026187353
-4.043964329,2.474590216,-5.212902816,3.026981265,0.197705061
-4.192378933,3.259184907,-5.40622908,4.074536879,0.244454686
-3.841844686,4.151180888,-5.025929997,5.23932796,0.271882866
-3.636096323,4.950095751,-4.810820492,6.282629062,0.392302147
-3.78886539,5.256095217,-4.996885676,6.784188857,0.549757152
-3.771810411,5.221802174,-5.079480465,6.917969651,0.538802425
-3.39950385,5.366888128,-4.810820492,7.218621894,0.627314733
-2.513370691,5.040162096,-3.8060685,7.001641737,0.599201144
-0.84960307,4.845332387,-1.805640867,7.199240224,0.627338368
0.335173656,4.154572508,-0.231347886,7.23233088,0.559187436
0.246632914,3.923942368,-0.211379915,7.27251239,0.58032876
0.116361905,4.177560153,-0.26719947,7.579782765,0.767492703
-0.34883986,4.05244707,-1.013275475,7.342948215,0.899847556
-1.163487256,4.179821232,-2.394696009,7.432292985,0.947578024
-2.154127519,4.067520936,-4.024808545,7.168985911,0.870398601
-2.710047257,3.969163964,-4.881162208,6.917496927,0.943075596
-3.275401663,3.480770727,-5.700756651,6.140811966,0.959489961
-4.019289041,3.112968413,-6.86162187,5.452053604,0.844270335
-4.166615028,3.389196996,-7.010020199,5.771142069,0.660261637
-4.545090411,3.021394681,-7.528733626,5.238382513,0.752460973
-5.127136925,2.464415357,-8.176331229,4.165299821,0.440859834
-5.670356146,2.340055968,-7.935807943,3.314397246,0.614551943
-5.658018502,2.026519569,-7.555962677,2.658256816,0.592926106
-5.200074175,2.025765876,-6.765866373,2.555203059,0.462190236
-4.799290635,1.646661853,-6.133783935,2.000101144,0.243202042
-4.359582279,2.092712434,-5.520393168,2.546554553,0.205268196
-3.844602391,2.929557127,-4.864582569,3.599087666,0.280485931
-3.50809437,3.939078288,-4.464563555,4.909824709,0.264071566
-3.501282467,4.605791219,-4.495530033,5.815885774,0.352843857
-3.814630017,4.957687684,-4.958330397,6.3449691,0.394641992
-3.882408455,5.24124062,-5.122495146,6.826167334,0.550655275
-4.054068417,5.13727121,-5.488154096,6.861846423,0.681852023
-4.021711876,4.572346513,-5.975133764,6.636974272,0.796043535
-3.463476403,3.770400643,-6.118936994,6.475009989,0.805072027
-3.100401959,3.985610052,-5.589537493,6.974047767,0.721629383
-2.657287651,4.021235934,-4.804346408,6.953391452,0.692724028
-2.598705283,3.35634065,-4.870521345,6.098971174,0.881365146
-2.724725494,2.894294775,-5.230665717,5.526697372,0.919653514
-3.080988035,2.83576654,-5.799939859,5.339851618,0.957221021
-3.718582181,2.559847721,-6.675485186,4.81874914,0.956051098
-4.384786321,2.250484197,-7.655807498,4.06667151,0.966131339
-4.516596649,2.65218419,-7.758463491,4.644109391,0.953309462
-4.796225278,2.492231252,-8.119456259,4.365249146,0.781212701
-5.088115334,2.230853609,-8.50250734,3.93052762,0.782276267
-5.544172258,2.123975963,-8.776115255,3.49486717,0.87680363
-6.077884879,2.020006553,-8.505900926,2.81226987,0.713936257
-6.285307334,1.647752441,-8.408759512,2.117936028,0.458562295
-6.407580997,1.258048918,-8.404517529,1.544253841,0.338320275
-5.963814668,0.319401777,-7.667243194,0.338666176,0.418158613
-6.07919482,0.659516179,-7.793442435,0.770561756,0.391793999
-6.013665326,1.852834884,-7.757241856,2.284469423,0.621193321
-6.055073534,2.988848823,-7.913105461,3.75226493,0.790288463
-6.25849638,2.77077235,-8.180084733,3.53079667,0.697888231
-5.012631953,1.605575428,-6.791390291,2.002600728,0.71555524
-5.441990845,1.265461026,-7.575233388,1.640198121,0.682041101
-6.398801861,0.817634887,-9.012698055,1.014761363,0.766700937
-5.814664716,0.987957388,-8.385724134,1.31806247,0.433911204
-4.72880482,0.301891987,-8.0926,0.367242725,0.5405514
-5.473348517,-0.644167262,-9.161522658,-1.233693525,0.915245625
-5.012631953,-0.656371055,-8.278127968,-1.275259415,0.84747285
-4.619454989,-0.876569926,-7.914613818,-1.714299133,0.75074745
-4.557543688,-1.04264763,-7.819084512,-2.046826257,0.883858617
-4.296631777,-1.154073565,-7.425403213,-2.304015204,0.94514364
-4.167180875,-1.417781611,-7.159932299,-2.763188401,0.79180109
-3.990291444,-1.328110263,-6.912058889,-2.646933801,0.69171955
-3.927174078,-0.966771874,-6.886919597,-2.030589581,0.315169993
-3.973004522,-0.703594427,-6.893455813,-1.520108489,0.259651859
-4.010794537,-0.574658702,-6.670218908,-1.26551741,0.154630647
-4.280952941,-0.331113444,-6.654632547,-0.82907556,0.160539346
-6.09045142,-0.556618313,-8.204721238,-0.868043582,0.168705168
-6.409656439,-0.657962854,-8.505889946,-0.960267902,0.300232803
-6.684639101,-0.530088328,-8.713037705,-0.768025658,0.464447359
-6.389872637,-1.332358053,-8.277778599,-1.7155643,0.557615722
-6.360005916,-2.024044396,-8.276523426,-2.655534677,0.766003711
-5.925493294,-1.190246878,-7.629481424,-1.561642282,0.83039671
-6.07097313,-1.542281615,-7.822778162,-2.009958837,0.778435613
-5.983299851,-1.427295394,-7.770688457,-1.94719452,0.723697427
-6.292564933,-0.513302358,-8.231337175,-0.791285002,0.527918602
-6.689021571,-0.835263776,-8.80495152,-1.182814793,0.572623817
-6.908204767,-1.138945333,-9.253676089,-1.605726744,0.943820092
-6.539687965,-1.163711596,-9.091131106,-1.716311494,0.940582125
-6.270405752,-1.630732554,-9.264972652,-2.535983595,0.921780645
-6.483326571,-2.20212562,-9.600731596,-3.392268216,0.861972796
-6.803671243,-2.542956571,-10.18752526,-3.93174247,0.919547157
-6.6851678,-2.654994427,-10.60863601,-4.553408094,0.952446792
-6.364341408,-2.62138307,-10.27664259,-4.863493711,0.960210822
-6.053631163,-2.596027134,-9.559310866,-4.606458886,0.940901195
-5.593587312,-2.366644366,-8.794910131,-4.29487888,0.884804008
-5.452442968,-2.248120108,-8.316061395,-3.884669232,0.858392125
-5.082481002,-2.064731828,-8.116488789,-3.82638808,0.838314366
-5.147513378,-1.947386915,-7.803950557,-3.535729513,0.768059938
-5.001551821,-1.718004147,-7.601867605,-3.220413536,0.641093818
-4.714927642,-1.471520864,-7.212763782,-2.645821151,0.515604873
-4.707701822,-1.52930881,-6.573880409,-2.36487611,0.527268645
-4.959642067,-1.991612385,-6.492294124,-2.740714822,0.522813486
-5.012631412,-2.81066808,-6.501080339,-3.691893113,0.537041633
-3.783084732,-1.912802793,-4.861579528,-2.519960224,0.324115763
-3.757910833,-2.130607803,-4.802545014,-2.751538819,0.319282448
-4.059082205,-2.241827383,-5.190145357,-2.908578054,0.186549438
-3.596340173,-2.186796862,-4.552095562,-2.815222933,0.243816547
-2.669025282,-2.28179692,-3.355304965,-2.904959638,0.212382269
-1.97651421,-2.558687333,-2.34873669,-3.293577467,0.051606575
-2.806795164,-2.842528969,-3.451906897,-3.690879493,0.193793503
-2.831053649,-3.427011033,-3.562820225,-4.508641405,0.255149431
-2.681841085,-3.266553618,-3.488878006,-4.529628216,0.242268468
-2.198959934,-2.712193524,-3.286133212,-4.653378027,0.288663571
-1.866206763,-2.92768146,-2.593819369,-5.191074576,0.412013566
-1.392937465,-3.281614602,-1.493034395,-5.822126247,0.442809704
-0.449602819,-3.438596405,0.396666353,-6.094231095,0.233748124
1.271376447,-3.530120851,3.553522067,-5.887257726,0.310903913
3.764050138,-2.632254451,7.074722104,-4.051273681,0.779345553
4.666648838,-0.747893546,8.009733392,-0.634042045,0.731189657
4.321079863,-0.554417819,7.573832084,-0.403187133,0.775599437
5.040595663,0.154027735,8.415222981,0.727205881,0.907327968
5.752788146,1.211772282,8.846353824,2.25417724,0.950981435
5.999950062,1.470705367,8.848739057,2.35911129,0.928410206
6.697495913,2.256772919,9.820125147,4.078582355,0.963117902
6.531348181,3.064273411,9.311474235,4.728449786,0.949137921
6.946030951,3.317413809,9.527337811,4.66187094,0.961487101
6.761574928,3.302352824,9.179690119,4.579371066,0.949208825
8.401920249,2.914616366,11.33106066,3.986818176,0.912657615
8.153344676,2.901479139,10.94891135,3.953843471,0.919558975
8.182433307,3.322467539,10.83861169,4.494928401,0.926968483
7.768581422,3.843776579,10.24811858,5.191144329,0.913520285
7.038280492,5.330671779,9.249850978,7.101428938,0.929461954
5.48203874,6.822941298,7.300666639,9.059676753,0.917384574
4.132502562,7.764044445,5.551470061,10.49407642,0.948582503
3.721735835,7.761655858,4.936465914,10.58400743,0.940889377
3.407490474,7.779570258,4.631749185,10.94822803,0.955602037
2.793103331,6.822344152,3.860208656,9.98596619,0.941716595
1.910307458,6.243709032,2.62574381,9.528816872,0.889850037
1.108607161,6.022167618,1.395178447,8.916536557,0.69049054
0.132375079,5.537881672,-0.03426054,8.328237844,0.510606114
-0.371827856,4.915057699,-0.795773827,7.760923035,0.519575519
-0.684751006,4.639175939,-1.258141075,7.246067984,0.535363562
-0.806394372,4.076663779,-1.492110044,6.672008349,0.509802531
-1.010014788,4.252224899,-1.817995394,6.701985353,0.557946609
-1.354230253,4.610512899,-2.241367814,6.91257381,0.586178372
-1.586498563,4.133989859,-2.564467819,6.465167018,0.629619125
-1.873418241,3.635969539,-3.141034207,5.955557943,0.59590409
-2.340599282,3.870051032,-3.579447489,5.80567292,0.593351532
-3.383382625,4.887588952,-4.589970608,6.559594582,0.812493353
-3.515603675,5.019558365,-4.633979057,6.567838258,0.835998156
-3.565847674,4.824291405,-4.617824056,6.194624553,0.801739521
-3.566585719,4.641197912,-4.629849914,5.883224465,0.713002683
-2.920248552,4.541700093,-3.762539991,5.696117349,0.592465227
-2.497525665,4.515493078,-3.208865641,5.631748137,0.553018754
-2.202582367,4.542144279,-2.83069134,5.660659732,0.486770423
-2.118562911,4.509274464,-2.721428406,5.626293119,0.483615178
-2.107185276,4.499946543,-2.707841305,5.643749176,0.506080051
-2.266472161,4.39956035,-2.92919782,5.567924427,0.520780894
-2.701010284,4.152592547,-3.537220573,5.346450697,0.519220997
-3.097914692,3.809680418,-4.285077236,5.192073689,0.508159913
-2.927250173,2.70054624,-5.222587179,4.787856858,0.699329954
-2.785467341,2.550855323,-5.233343634,4.816222951,0.760484986
-2.236277669,3.341063455,-4.118069124,6.049057011,0.739993619
-1.989032916,3.846103727,-3.464756036,6.548736656,0.826745134
-1.922517514,3.211805126,-3.452867323,5.661205234,0.83298472
-1.84243647,2.55796231,-3.550807673,4.898048221,0.886233914
